file_name,Male,Young,EyeGlasses
seed3687,1,1,0
seed18917,1,1,0
seed7103,0,1,0
seed16196,1,0,0
seed6136,1,0,1
seed18168,1,1,0
seed16070,0,1,0
seed10526,1,0,0
seed19101,0,1,0
seed12185,0,1,0
seed7786,0,1,0
seed16355,1,1,0
seed1216,1,0,0
seed1367,0,1,0
seed4081,0,0,1
seed19742,0,1,0
seed14779,0,1,0
seed0953,1,0,0
seed13963,0,1,0
seed6685,0,1,0
seed6671,0,0,0
seed0961,1,0,0
seed10182,0,1,0
seed9465,1,0,0
seed9216,0,1,0
seed5743,1,1,0
seed18290,1,1,1
seed4337,1,1,0
seed9418,0,1,0
seed4325,0,1,1
seed19430,1,1,0
seed14144,1,1,0
seed19964,0,0,0
seed4054,0,1,0
seed10572,1,0,0
seed9088,1,1,0
seed18835,1,1,0
seed6493,0,0,0
seed7333,0,1,0
seed7938,0,1,0
seed17049,1,0,0
seed6923,0,1,0
seed13930,1,0,0
seed9519,0,1,0
seed11004,1,0,0
seed6436,1,1,0
seed14345,0,0,0
seed5536,1,0,0
seed19699,1,1,0
seed6205,0,1,0
seed7124,1,1,0
seed7859,0,1,0
seed11206,1,0,0
seed18479,1,0,0
seed10331,0,1,0
seed8803,1,1,0
seed14253,0,1,0
seed1859,1,0,0
seed2186,1,1,0
seed8218,1,1,0
seed14724,0,1,0
seed2645,1,1,0
seed2063,0,1,0
seed11662,1,1,0
seed7076,0,1,0
seed18031,1,1,0
seed13607,1,0,0
seed4698,1,1,0
seed6401,1,0,1
seed19530,0,1,0
seed8841,1,0,1
seed3466,0,1,0
seed15785,0,1,0
seed18013,0,1,0
seed8742,1,0,1
seed11734,1,1,1
seed2315,0,1,0
seed6707,1,0,1
seed10872,0,1,0
seed10142,0,1,0
seed6468,0,0,0
seed1226,0,1,0
seed8003,1,0,0
seed19120,0,1,0
seed6571,1,1,0
seed15330,1,1,0
seed18735,0,1,0
seed14366,0,1,0
seed7750,1,1,0
seed15051,0,1,0
seed7160,0,1,0
seed2872,0,1,0
seed13716,0,0,0
seed11162,1,0,0
seed9193,0,1,0
seed10353,1,1,0
seed13561,1,1,0
seed13444,1,1,0
seed5282,1,0,0
seed12001,0,1,0
seed12166,1,1,0
seed0429,0,1,0
seed12797,0,1,0
seed17242,0,1,0
seed8619,0,1,0
seed4985,1,1,0
seed11003,1,1,0
seed3977,1,1,0
seed2066,0,1,0
seed5571,0,1,0
seed17438,0,1,0
seed12392,1,0,1
seed16819,0,0,0
seed18291,0,0,0
seed0643,0,1,0
seed4210,1,1,0
seed19112,1,0,0
seed17855,1,1,0
seed10891,1,0,0
seed6138,1,1,0
seed2386,1,0,0
seed9070,1,1,0
seed2051,1,1,0
seed8668,0,0,0
seed4853,0,1,0
seed0080,1,1,0
seed15124,1,0,0
seed18699,0,1,0
seed14540,0,1,0
seed2170,0,1,1
seed14168,1,1,0
seed7922,1,1,0
seed2312,1,1,0
seed8533,1,1,0
seed2749,0,1,0
seed17399,0,0,0
seed11042,0,1,1
seed10244,1,1,0
seed2535,0,1,0
seed19663,1,1,0
seed12994,0,1,0
seed10687,1,1,0
seed6104,0,1,0
seed15030,0,1,0
seed13118,1,1,0
seed2357,1,0,0
seed6790,0,1,0
seed7848,0,1,0
seed8967,0,1,0
seed2087,1,1,0
seed12194,1,1,0
seed14085,0,1,0
seed12894,0,0,0
seed14215,0,1,0
seed19635,1,1,0
seed9525,0,1,0
seed4662,0,1,0
seed5332,1,1,0
seed2160,0,1,0
seed9141,0,1,0
seed4585,0,1,1
seed17662,1,1,0
seed5183,0,1,0
seed17040,1,0,0
seed9515,0,1,0
seed13223,0,1,0
seed8363,0,1,0
seed4024,1,1,1
seed17414,0,1,0
seed15607,0,1,0
seed4731,0,1,0
seed7252,1,1,0
seed16614,0,0,0
seed4186,0,1,0
seed6288,0,1,0
seed3136,1,1,0
seed13551,1,1,1
seed18428,1,1,0
seed13526,0,0,0
seed9728,1,0,1
seed5203,0,0,0
seed10611,1,0,1
seed10973,1,1,0
seed16484,1,1,0
seed11632,1,1,0
seed8791,1,0,0
seed2314,1,1,0
seed1719,0,1,0
seed1479,1,1,0
seed5375,1,1,0
seed18713,1,1,0
seed18805,1,0,1
seed9919,1,1,0
seed17866,0,1,0
seed14818,1,1,0
seed0461,1,1,0
seed17358,1,1,0
seed8356,0,1,0
seed1801,1,0,0
seed5499,1,0,0
seed14416,0,1,0
seed17508,0,1,0
seed5232,1,0,0
seed3799,0,1,0
seed8601,0,1,0
seed14226,0,1,0
seed15029,0,1,0
seed1513,0,1,0
seed13686,1,1,0
seed18083,0,1,0
seed8846,1,0,0
seed11705,1,1,0
seed17919,0,1,0
seed5581,1,0,1
seed1803,1,0,0
seed9159,0,1,0
seed19424,1,0,0
seed16686,0,1,0
seed9895,1,0,0
seed0000,0,1,0
seed14912,1,1,0
seed1224,0,0,0
seed6445,1,1,0
seed15349,0,1,0
seed9284,0,0,0
seed2163,0,1,0
seed2064,1,1,0
seed15450,1,1,0
seed8336,0,1,0
seed5832,0,1,0
seed1596,1,1,0
seed2075,0,1,0
seed0036,1,1,0
seed12934,0,1,0
seed18678,0,1,0
seed14626,0,1,0
seed11830,1,1,0
seed4496,1,1,0
seed9398,1,0,0
seed10881,0,1,0
seed10747,0,1,0
seed14921,1,1,0
seed10004,0,1,0
seed1578,1,0,0
seed16878,1,1,0
seed19858,1,0,0
seed18971,1,1,0
seed0170,0,1,0
seed16146,0,1,0
seed17342,0,1,0
seed15761,1,0,0
seed0820,1,0,0
seed15079,0,1,0
seed10899,0,1,0
seed5296,0,1,0
seed6604,1,1,0
seed8963,1,1,0
seed5193,0,1,0
seed9442,0,1,0
seed14821,0,0,1
seed16168,1,1,0
seed1763,0,1,1
seed2502,0,1,0
seed18402,1,1,0
seed12848,1,1,1
seed6228,0,0,0
seed4302,1,1,0
seed13887,0,1,0
seed10441,0,1,0
seed9280,0,1,0
seed0651,1,1,0
seed6639,0,1,0
seed8409,1,1,0
seed1072,0,1,0
seed7696,0,1,0
seed6417,1,1,0
seed15848,0,1,0
seed0109,0,0,0
seed17956,1,1,0
seed2522,0,1,1
seed1390,1,1,0
seed5220,1,0,0
seed9369,1,1,0
seed5518,0,1,0
seed16130,1,0,0
seed16814,0,1,0
seed5628,0,1,0
seed15846,1,1,0
seed8460,1,0,0
seed14931,1,1,0
seed10910,1,1,0
seed15765,0,1,0
seed18028,1,1,0
seed9727,0,1,0
seed3426,0,1,0
seed9969,0,1,0
seed1789,1,1,0
seed18465,0,1,0
seed16856,0,1,0
seed18563,0,1,0
seed17646,0,1,0
seed18196,0,1,0
seed1485,1,0,0
seed0242,1,0,0
seed0482,0,1,0
seed17999,1,0,0
seed6926,1,1,0
seed5497,1,1,0
seed3001,1,1,0
seed10406,1,1,0
seed12652,1,0,0
seed8824,0,1,0
seed8434,0,1,0
seed0399,1,0,0
seed5560,1,1,0
seed1793,0,1,0
seed12459,1,1,0
seed9277,0,1,0
seed18812,0,1,0
seed13041,1,1,0
seed0159,1,1,0
seed0587,0,1,0
seed0516,1,1,1
seed19602,0,1,0
seed9438,0,1,0
seed19415,1,1,0
seed19109,1,0,0
seed19954,0,1,0
seed3460,1,0,1
seed12795,0,1,0
seed7143,0,1,0
seed2027,1,1,0
seed17357,1,1,0
seed3739,0,1,0
seed17938,0,1,0
seed18119,1,0,1
seed16879,0,1,0
seed13859,1,1,0
seed8341,0,1,0
seed1649,0,1,1
seed0668,1,1,0
seed7002,1,1,0
seed16518,1,1,0
seed0108,0,1,0
seed9534,0,1,0
seed7054,0,1,0
seed4459,0,0,1
seed12082,1,1,0
seed18793,0,1,0
seed9289,1,0,0
seed16876,0,1,0
seed7711,0,1,0
seed0252,0,1,0
seed14153,1,0,0
seed5843,1,1,0
seed0342,0,1,0
seed6399,1,1,0
seed5432,1,0,1
seed15598,0,1,0
seed1681,0,1,0
seed16877,0,1,0
seed11848,0,1,0
seed3943,1,1,0
seed7317,0,1,0
seed3112,0,1,0
seed8830,1,1,0
seed5849,0,1,0
seed10183,0,1,0
seed3302,1,1,1
seed13870,0,1,0
seed10044,1,0,1
seed13991,0,1,0
seed12819,1,1,0
seed16889,1,0,0
seed4371,0,0,0
seed17381,0,1,0
seed13715,0,1,0
seed19461,1,1,0
seed11283,0,1,0
seed15292,0,1,0
seed7623,1,0,0
seed12726,0,1,0
seed13263,0,1,0
seed11946,0,1,0
seed18978,0,1,0
seed10542,0,1,0
seed19800,0,0,1
seed4300,0,1,0
seed3069,0,1,0
seed2450,0,1,0
seed12309,0,0,0
seed4978,0,1,0
seed6990,1,0,0
seed5759,0,1,0
seed6481,1,1,0
seed7361,1,1,0
seed4388,0,1,0
seed18530,0,1,0
seed10059,0,1,0
seed15862,1,0,0
seed11842,0,1,0
seed13017,0,1,0
seed2378,0,0,0
seed10056,0,0,0
seed19286,1,0,0
seed1957,1,1,0
seed18683,0,1,0
seed3059,0,1,0
seed3269,1,1,0
seed11477,1,1,1
seed5071,1,1,0
seed15242,1,1,0
seed8327,1,0,0
seed14848,0,1,0
seed1393,1,1,0
seed1905,1,0,1
seed17043,0,1,0
seed17151,1,1,0
seed2038,0,1,0
seed19165,1,1,0
seed7148,0,1,0
seed6667,1,1,0
seed17379,1,0,1
seed7988,0,1,0
seed9952,1,1,0
seed8736,0,1,0
seed8358,1,1,0
seed9273,1,0,0
seed12217,0,1,0
seed13220,1,0,0
seed8352,1,1,0
seed1809,1,1,0
seed19670,0,1,0
seed0705,0,1,0
seed4217,0,1,0
seed1205,0,1,0
seed8392,1,1,0
seed17307,1,0,0
seed10445,0,1,0
seed4644,1,0,0
seed16096,1,1,0
seed0112,1,0,1
seed5093,1,1,1
seed19361,0,1,0
seed4746,0,1,0
seed9271,1,1,1
seed17398,0,1,0
seed19813,1,1,0
seed19026,1,0,0
seed6210,0,1,0
seed0331,0,1,1
seed3858,0,1,0
seed0936,0,1,1
seed10005,1,1,0
seed8750,0,1,0
seed12032,1,1,0
seed11974,0,1,0
seed16620,0,1,0
seed11282,0,1,0
seed2956,1,1,0
seed2149,1,0,0
seed14080,0,1,0
seed19073,1,0,0
seed17714,0,1,0
seed0302,1,1,0
seed17724,0,1,0
seed3586,0,1,0
seed16677,1,1,0
seed16451,0,1,0
seed6319,1,0,1
seed18187,0,1,0
seed15067,1,1,0
seed5813,1,1,0
seed19299,1,1,0
seed17309,1,1,0
seed14309,1,0,0
seed17011,1,0,1
seed3657,0,1,1
seed16650,1,0,1
seed1351,1,1,0
seed0505,1,1,0
seed16071,0,1,0
seed3261,1,0,0
seed1145,1,1,0
seed13061,1,1,0
seed17462,1,0,0
seed14600,0,1,0
seed15203,0,1,1
seed13264,1,1,1
seed8296,0,1,0
seed3259,1,1,0
seed14764,0,1,0
seed8761,1,1,0
seed5352,0,1,0
seed15090,1,1,0
seed5385,1,1,0
seed5524,0,1,0
seed9796,0,1,0
seed16726,1,1,0
seed17013,1,1,0
seed7137,0,0,1
seed6699,0,1,0
seed16505,0,1,0
seed11305,0,1,0
seed14569,0,1,0
seed4245,1,1,0
seed13675,1,1,0
seed0549,0,1,0
seed9827,1,0,0
seed6060,0,1,0
seed12365,1,1,0
seed7181,0,1,0
seed3834,0,1,0
seed11652,1,1,0
seed18605,1,0,1
seed13463,0,1,0
seed10491,1,0,0
seed6490,1,1,0
seed19324,1,0,0
seed6125,0,1,0
seed6197,0,1,0
seed0329,0,1,0
seed4032,1,1,0
seed6091,0,1,1
seed14397,0,1,0
seed0334,0,1,0
seed0798,1,1,1
seed8040,1,0,0
seed16927,1,1,0
seed6165,0,1,0
seed14434,0,1,0
seed3420,0,1,0
seed0963,0,1,0
seed14219,0,1,0
seed0933,1,0,0
seed15489,1,1,0
seed10992,1,1,0
seed7798,1,0,0
seed3110,0,1,0
seed17218,1,1,0
seed11359,0,1,0
seed14082,0,0,0
seed15497,0,1,0
seed2562,1,0,0
seed13654,0,0,0
seed9108,1,1,0
seed18047,1,0,0
seed1590,0,1,0
seed5344,1,1,0
seed12405,1,1,0
seed18288,1,0,0
seed3071,1,1,0
seed8046,0,1,0
seed10916,1,1,0
seed3499,0,1,0
seed11488,0,1,0
seed8929,0,1,0
seed6538,0,1,0
seed11728,1,1,0
seed5004,0,1,0
seed1591,1,1,0
seed18767,1,1,0
seed6304,0,1,0
seed10269,1,1,1
seed8380,1,1,0
seed7841,0,1,0
seed19241,0,1,0
seed3841,0,1,0
seed15889,1,1,0
seed1419,1,1,0
seed7905,0,1,0
seed0841,0,1,0
seed4747,1,0,0
seed8860,0,0,0
seed13592,1,0,0
seed5398,1,1,0
seed16492,0,1,0
seed1781,0,1,0
seed18435,0,1,0
seed0125,1,0,0
seed2756,0,0,0
seed14888,0,1,0
seed7853,0,1,0
seed7349,1,0,0
seed0114,0,1,0
seed18161,0,1,0
seed17474,0,1,0
seed8858,0,0,0
seed0684,1,1,0
seed17456,1,0,0
seed12098,0,1,0
seed11934,1,0,1
seed5520,0,1,0
seed6881,0,1,0
seed19395,1,0,0
seed16548,1,1,0
seed12084,0,1,0
seed13006,1,1,0
seed14142,1,1,0
seed1949,0,1,0
seed12743,1,0,0
seed14430,1,1,0
seed7843,0,1,0
seed15825,1,1,0
seed4022,0,1,0
seed1902,0,1,0
seed11189,0,1,0
seed14134,1,0,1
seed13911,0,1,0
seed19959,1,1,1
seed3437,1,1,0
seed9485,1,1,0
seed13970,0,1,0
seed18863,0,1,0
seed15144,1,1,0
seed16449,0,1,0
seed12160,1,1,0
seed3732,0,1,0
seed1202,0,1,0
seed1330,1,0,0
seed18821,1,0,1
seed10678,0,1,0
seed1893,0,1,0
seed0123,1,1,0
seed0964,0,1,0
seed11128,1,1,0
seed15362,1,1,0
seed0984,1,1,0
seed18684,0,0,0
seed3444,1,1,0
seed0081,1,1,0
seed6106,1,0,0
seed6742,0,1,0
seed6404,0,1,0
seed13558,1,0,1
seed13853,0,1,0
seed2608,1,1,0
seed15834,0,1,0
seed8482,0,1,0
seed10181,1,1,0
seed0969,1,0,0
seed2754,0,1,0
seed8096,1,1,0
seed12038,1,1,0
seed5960,0,1,0
seed14341,0,1,0
seed18627,1,1,0
seed18935,1,1,0
seed15664,0,1,0
seed0090,1,1,0
seed1753,0,1,0
seed2330,0,0,0
seed1477,0,0,0
seed7000,0,1,0
seed14882,0,1,1
seed16689,1,1,0
seed4048,1,1,0
seed18030,1,1,0
seed14330,1,1,0
seed9815,1,0,0
seed12784,0,1,0
seed3589,1,1,0
seed0528,1,1,0
seed5304,1,1,0
seed9443,1,1,0
seed19877,1,1,0
seed8467,0,1,0
seed19312,0,1,0
seed13381,1,1,0
seed2946,0,1,0
seed13481,1,1,0
seed17216,1,1,0
seed12835,0,0,1
seed16756,1,1,0
seed19542,0,0,0
seed7958,0,1,0
seed3052,0,1,0
seed8162,1,1,0
seed11474,0,0,1
seed12948,1,1,0
seed8745,1,1,0
seed1325,0,1,0
seed6383,0,1,0
seed11892,0,1,0
seed11069,1,1,0
seed5054,1,1,0
seed5578,0,1,0
seed2412,0,1,0
seed14927,0,1,0
seed6789,1,1,0
seed14073,1,1,0
seed17308,1,1,0
seed6199,0,1,0
seed5124,0,1,0
seed9347,1,1,0
seed9067,0,1,0
seed17146,0,1,0
seed16427,1,1,0
seed18472,0,0,1
seed14335,1,1,0
seed15532,0,0,0
seed9931,1,1,0
seed7559,0,1,0
seed12448,0,1,0
seed2654,0,1,0
seed0810,1,1,0
seed2069,1,0,0
seed12913,1,1,0
seed11878,1,1,0
seed12393,1,0,0
seed17538,0,1,0
seed0871,1,1,0
seed19293,0,1,0
seed10625,0,1,0
seed15307,0,1,0
seed9224,0,1,0
seed19966,0,1,0
seed5841,0,1,0
seed17747,0,1,0
seed13077,0,1,0
seed18786,0,1,0
seed18241,0,1,0
seed7212,0,1,0
seed17927,0,1,0
seed11080,1,1,0
seed12051,1,0,0
seed19649,1,1,0
seed10466,0,1,0
seed11361,0,1,0
seed18485,1,1,0
seed16007,0,1,0
seed14199,0,0,0
seed19501,0,0,0
seed4424,1,0,0
seed14267,0,1,0
seed17958,1,0,0
seed12046,1,1,0
seed9608,0,1,0
seed14395,0,1,0
seed15684,1,1,0
seed0360,1,1,0
seed17701,0,1,0
seed0661,0,1,0
seed1392,1,0,0
seed18108,1,0,1
seed0885,0,1,0
seed19414,0,1,0
seed4615,1,0,0
seed8636,1,1,0
seed7609,1,1,0
seed13802,0,1,0
seed4684,1,0,1
seed4840,1,0,0
seed16183,0,1,0
seed8702,0,1,0
seed12223,1,1,0
seed11105,0,1,0
seed13936,0,1,0
seed7259,1,1,0
seed2242,0,1,0
seed6830,1,1,0
seed4408,1,0,0
seed0917,0,1,0
seed16466,0,1,1
seed5773,1,1,0
seed1920,0,1,0
seed4015,1,0,0
seed15162,1,1,1
seed18429,1,1,0
seed16972,0,0,0
seed15108,0,1,0
seed17605,0,1,0
seed9910,1,1,0
seed16348,1,1,0
seed12855,1,0,0
seed17882,0,1,0
seed6413,0,0,1
seed12926,0,1,0
seed18131,1,0,1
seed17558,0,1,0
seed15705,0,1,0
seed15036,1,1,0
seed6837,1,1,0
seed14317,1,0,0
seed1269,0,1,0
seed5288,1,0,0
seed18480,0,1,0
seed6375,1,0,0
seed2683,0,1,0
seed18998,0,1,0
seed10238,0,1,0
seed18374,1,0,0
seed6310,0,1,0
seed16386,0,1,0
seed0459,0,1,0
seed19292,0,1,0
seed15267,0,1,0
seed10650,1,1,0
seed7909,1,1,0
seed8631,1,1,0
seed18073,0,1,0
seed18958,1,1,0
seed14187,1,0,0
seed12489,1,1,0
seed6097,1,1,0
seed2800,0,1,0
seed7049,0,1,0
seed16880,1,1,0
seed11968,0,1,0
seed2840,1,1,0
seed9220,0,1,0
seed14551,0,1,0
seed19064,1,1,0
seed13658,1,1,0
seed19523,1,0,0
seed11068,0,1,0
seed19188,0,1,0
seed0578,0,1,0
seed6018,1,1,0
seed4884,0,1,0
seed12523,0,1,0
seed19714,1,1,0
seed11272,0,1,0
seed13883,1,1,0
seed7980,1,1,0
seed1097,1,0,1
seed16768,1,1,0
seed11888,0,1,0
seed15824,0,1,0
seed9305,0,1,0
seed6751,1,1,1
seed2952,1,0,0
seed7451,1,0,0
seed1892,1,1,0
seed2877,1,0,0
seed17921,1,0,0
seed1027,1,0,0
seed5081,1,1,0
seed16975,0,1,0
seed9638,1,1,0
seed19919,0,1,0
seed12036,0,1,0
seed19817,0,1,0
seed11630,1,0,1
seed11815,1,0,0
seed15282,1,0,0
seed10524,1,0,0
seed16276,0,1,0
seed14365,1,1,0
seed12083,1,1,0
seed18107,1,1,0
seed2859,0,1,0
seed18377,1,0,1
seed0207,0,1,0
seed8312,1,0,1
seed5662,1,1,0
seed1535,0,0,0
seed14675,1,0,0
seed10985,0,0,0
seed16364,1,1,0
seed17099,1,0,1
seed14922,1,1,0
seed8406,0,1,0
seed9916,0,1,0
seed8476,1,0,0
seed5112,1,0,0
seed16637,0,1,0
seed0347,1,0,0
seed9209,0,1,0
seed19911,0,1,0
seed19799,0,1,0
seed10614,0,1,0
seed19920,0,1,0
seed1696,0,1,0
seed7925,1,1,0
seed15321,0,1,0
seed8165,0,0,0
seed16374,1,0,0
seed11776,1,1,1
seed15580,0,1,0
seed19996,1,1,0
seed16351,0,1,0
seed2627,1,1,0
seed3882,0,1,0
seed14485,0,1,0
seed10602,1,0,0
seed7769,0,1,0
seed2147,1,0,0
seed7812,1,1,0
seed17137,1,1,0
seed2868,1,1,0
seed8388,1,1,0
seed12648,0,1,0
seed8543,0,1,0
seed6212,1,1,0
seed9046,1,1,0
seed4975,0,1,0
seed18734,0,1,0
seed1159,0,1,0
seed17313,1,1,0
seed17245,0,1,0
seed18269,0,1,0
seed18199,0,1,0
seed11709,0,1,0
seed9808,1,1,1
seed14823,1,0,0
seed17285,1,1,0
seed17583,1,1,0
seed2818,0,1,0
seed15732,0,1,0
seed7486,1,0,0
seed1761,1,0,0
seed12329,1,0,0
seed4688,0,1,0
seed1260,1,1,0
seed8964,0,1,0
seed5723,0,1,0
seed11459,1,1,0
seed16241,1,1,0
seed8573,0,1,0
seed2437,1,0,0
seed19214,1,1,0
seed5362,0,1,0
seed15608,1,1,0
seed18473,0,1,0
seed19809,1,0,0
seed18790,1,0,0
seed0981,0,1,0
seed2963,1,1,0
seed9283,0,1,0
seed7354,0,1,0
seed17909,1,1,0
seed17271,0,1,0
seed4200,1,0,0
seed17628,1,1,0
seed9750,1,1,1
seed1825,1,0,1
seed5506,0,1,0
seed16704,1,0,0
seed0303,0,1,0
seed18926,1,1,0
seed6093,1,0,0
seed6073,0,1,0
seed14851,0,1,0
seed1516,0,1,0
seed16918,0,1,0
seed0012,1,1,0
seed15817,1,1,0
seed3109,1,1,0
seed7771,0,1,0
seed11775,1,1,0
seed18721,1,1,0
seed9807,0,1,0
seed4030,1,0,0
seed9738,1,1,1
seed0127,0,1,0
seed1356,1,0,0
seed18756,1,1,0
seed19734,1,1,0
seed1502,1,1,0
seed8373,1,1,0
seed14047,1,1,0
seed9047,0,1,0
seed17274,0,1,0
seed14602,0,1,0
seed5191,0,1,0
seed2073,0,0,0
seed2153,0,1,0
seed16645,1,1,0
seed17738,0,1,0
seed4830,1,1,0
seed16406,1,1,0
seed3187,1,1,0
seed14026,0,1,0
seed13081,1,1,0
seed0254,1,1,1
seed5608,1,1,0
seed10176,1,1,0
seed1279,0,1,0
seed14332,0,0,0
seed16583,0,1,0
seed11513,1,1,0
seed13817,1,1,0
seed19659,1,1,0
seed16278,0,1,0
seed7801,0,1,0
seed0568,1,0,1
seed3433,0,1,0
seed5838,0,1,0
seed6634,0,1,0
seed3051,1,1,0
seed1514,0,1,0
seed9048,0,1,0
seed15585,0,1,0
seed2294,1,1,0
seed2739,0,1,0
seed17197,0,1,0
seed16164,1,1,1
seed3954,1,1,0
seed2953,0,1,0
seed17461,0,1,0
seed2776,1,0,0
seed5716,1,1,0
seed4452,0,1,0
seed3817,0,0,0
seed0581,0,1,0
seed6559,0,1,0
seed0744,1,1,0
seed11255,0,1,0
seed4832,0,1,0
seed4224,1,1,0
seed19801,1,0,0
seed9043,1,1,0
seed15835,0,1,0
seed3826,1,1,0
seed17228,1,1,0
seed5027,0,1,0
seed0982,0,1,0
seed4189,1,1,0
seed0901,1,1,0
seed14952,1,1,0
seed15014,0,1,0
seed8407,1,1,0
seed0338,0,1,0
seed5314,0,1,0
seed8628,0,1,0
seed3317,0,0,0
seed0405,0,1,0
seed2079,1,1,0
seed9876,1,0,0
seed5959,0,1,0
seed1767,1,1,0
seed6090,1,1,0
seed19595,0,1,0
seed18130,1,0,0
seed14262,1,0,0
seed16765,1,0,0
seed7179,1,1,0
seed7165,0,1,0
seed10318,0,1,0
seed10870,0,1,0
seed1671,0,1,0
seed15452,1,1,0
seed3185,1,1,0
seed19777,0,1,0
seed4961,1,0,0
seed0422,0,0,1
seed3248,0,1,0
seed3145,1,0,0
seed11030,1,1,0
seed9009,0,1,0
seed13527,0,1,0
seed12613,0,1,0
seed15208,0,1,0
seed3615,1,0,0
seed10548,1,1,0
seed6880,0,1,0
seed4257,1,1,0
seed11778,0,1,0
seed12258,1,1,1
seed18859,1,1,0
seed0702,0,1,0
seed3129,1,1,0
seed4463,0,1,0
seed15820,0,1,0
seed5265,0,1,1
seed10779,0,1,0
seed12713,0,1,0
seed6358,0,1,0
seed6471,0,1,0
seed14789,0,1,0
seed19806,1,0,0
seed15477,0,1,0
seed2628,1,0,0
seed4393,1,1,0
seed19503,0,1,0
seed7530,0,1,0
seed18763,1,0,1
seed16334,0,0,0
seed18977,0,1,0
seed2255,0,0,0
seed10792,1,1,1
seed12282,1,0,0
seed6355,0,0,0
seed11631,0,1,0
seed16053,1,0,0
seed11355,1,1,0
seed11239,1,1,0
seed10705,1,1,0
seed17995,0,1,0
seed16719,0,1,0
seed17346,0,1,0
seed1588,1,1,0
seed7777,0,1,0
seed7558,1,0,0
seed19974,0,1,0
seed11043,1,1,0
seed5305,1,1,0
seed9486,0,1,0
seed4279,1,1,0
seed4031,0,0,0
seed10931,1,1,1
seed8764,1,1,0
seed10363,0,1,0
seed16321,1,0,0
seed17349,1,1,0
seed18086,1,0,0
seed15724,0,1,0
seed14525,0,1,0
seed5287,0,0,0
seed9974,0,1,0
seed19914,0,1,0
seed8898,1,1,0
seed3165,0,1,0
seed13792,0,1,0
seed14836,1,1,0
seed1071,1,1,0
seed3701,1,1,0
seed4411,0,1,0
seed17690,1,1,0
seed3594,1,1,1
seed2421,0,0,0
seed12555,0,1,0
seed1799,1,1,1
seed0991,1,1,1
seed18941,1,0,0
seed9575,1,1,0
seed5781,0,1,0
seed3003,0,1,0
seed7914,1,1,0
seed0978,1,1,0
seed2762,0,1,0
seed14938,1,0,0
seed8867,0,1,0
seed17947,0,1,0
seed4066,0,1,0
seed17691,0,1,0
seed17302,0,1,0
seed6023,1,0,1
seed15548,0,0,0
seed15942,0,1,1
seed13718,0,1,0
seed3632,0,1,0
seed17750,1,1,0
seed14667,0,1,0
seed18846,1,1,0
seed13720,0,0,1
seed17350,1,0,1
seed13759,0,1,0
seed14100,0,0,1
seed4341,1,1,0
seed2993,1,1,0
seed16437,1,1,0
seed18000,0,1,0
seed17060,0,1,0
seed14422,1,0,0
seed10173,0,1,0
seed9591,0,1,0
seed17510,1,0,0
seed12132,1,0,0
seed1312,0,1,0
seed11208,1,1,0
seed11180,1,1,0
seed0199,0,1,0
seed18509,1,1,0
seed9996,1,1,0
seed3149,0,1,0
seed11606,1,0,0
seed8075,0,0,1
seed8625,1,1,0
seed6455,1,1,0
seed9208,0,1,0
seed16037,1,1,0
seed7523,1,0,1
seed18118,1,0,0
seed17540,0,1,0
seed16672,1,1,0
seed16033,1,1,0
seed17157,1,1,0
seed1634,0,1,0
seed11708,1,0,0
seed15790,1,1,0
seed17528,0,1,0
seed0308,0,1,0
seed11545,0,1,0
seed3091,0,0,0
seed14718,1,1,0
seed1705,0,1,0
seed5216,1,1,0
seed14982,0,1,0
seed19261,0,1,0
seed0884,1,1,0
seed3786,1,1,1
seed4568,1,1,0
seed15147,1,1,0
seed9672,1,1,0
seed6665,0,1,0
seed3921,0,1,0
seed7258,1,1,0
seed3917,0,1,0
seed2333,0,1,1
seed5888,1,1,0
seed14585,1,0,0
seed13315,1,1,0
seed1139,1,1,1
seed5414,0,1,0
seed13585,0,1,0
seed8223,0,1,0
seed4349,0,1,0
seed7602,0,1,0
seed19164,1,1,0
seed17657,0,0,0
seed1121,1,1,0
seed1042,0,0,0
seed19887,1,1,1
seed15809,0,0,0
seed2631,1,1,0
seed7213,0,1,0
seed1322,0,1,0
seed6211,1,1,1
seed15682,1,0,0
seed17138,1,0,0
seed15048,0,1,0
seed12143,0,1,0
seed8362,0,1,0
seed8539,0,1,0
seed0748,1,1,0
seed3703,0,1,0
seed10311,0,1,0
seed2695,0,1,0
seed18393,1,1,0
seed8302,1,1,0
seed19933,0,1,0
seed7210,1,1,0
seed15084,1,0,1
seed12326,0,1,1
seed10574,0,1,0
seed8059,1,0,0
seed1092,0,0,1
seed1919,0,1,0
seed6315,0,1,0
seed18666,0,1,0
seed1577,1,1,0
seed15630,1,1,0
seed15895,1,0,0
seed16087,1,1,1
seed4301,1,0,0
seed11394,0,1,0
seed12442,1,0,0
seed9885,0,1,0
seed2223,0,1,0
seed16154,0,1,0
seed19441,0,1,0
seed3705,1,0,1
seed7459,1,0,0
seed18993,1,1,0
seed0770,1,1,0
seed5780,0,1,0
seed17526,0,1,0
seed10724,0,0,0
seed3068,0,1,0
seed3595,1,1,0
seed0636,1,1,0
seed7737,1,1,0
seed4716,1,0,0
seed7248,0,1,0
seed6272,1,1,0
seed2234,0,1,0
seed13950,0,1,0
seed18476,1,0,0
seed19898,1,1,0
